Date,Name,Close,Open,Return
2016-10-07,AMZN,839.43,845.79,-0.007519597063100786
2016-10-10,AMZN,841.71,843.25,-0.0018262674177289815
2016-10-11,AMZN,831.0,841.02,-0.011914104301919077
2016-10-12,AMZN,834.09,834.0,0.00010791366906478637
2016-10-13,AMZN,829.28,829.0,0.00033775633293120955
2016-10-14,AMZN,822.96,835.08,-0.014513579537289845
2016-10-17,AMZN,812.95,821.5,-0.010407790626901952
2016-10-18,AMZN,817.65,822.11,-0.005425064772354109
2016-10-19,AMZN,817.69,820.4,-0.003303266699171042
2016-10-20,AMZN,810.32,813.99,-0.004508654897480263
2016-10-21,AMZN,818.99,809.36,0.01189829000691904
2016-10-24,AMZN,838.09,824.95,0.015928238075034833
2016-10-25,AMZN,835.18,839.3,-0.004908852615274639
2016-10-26,AMZN,822.59,832.76,-0.012212402132667227
2016-10-27,AMZN,818.36,831.24,-0.015494923247196953
2016-10-28,AMZN,776.32,782.0,-0.007263427109974361
2016-10-31,AMZN,789.82,781.03,0.011254369230375373
2016-11-01,AMZN,785.41,799.0,-0.017008760951189025
2016-11-02,AMZN,765.56,783.93,-0.023433214700292124
2016-11-03,AMZN,767.03,765.05,0.0025880661394680326
2016-11-04,AMZN,755.05,762.79,-0.010146960500268762
2016-11-07,AMZN,784.93,771.64,0.017223057384272412
2016-11-08,AMZN,787.75,784.97,0.003541536619233821
2016-11-09,AMZN,771.88,764.0,0.010314136125654445
2016-11-10,AMZN,742.38,778.81,-0.046776492340878974
2016-11-11,AMZN,739.01,735.73,0.004458157204409189
2016-11-14,AMZN,719.07,745.51,-0.035465654384246946
2016-11-15,AMZN,743.24,730.0,0.018136986301369874
2016-11-16,AMZN,746.49,739.88,0.008933881169919465
2016-11-17,AMZN,756.4,749.32,0.009448566700475
2016-11-18,AMZN,760.16,761.0,-0.0011038107752957054
2016-11-21,AMZN,780.0,766.0,0.018276762402088774
2016-11-22,AMZN,785.33,788.17,-0.0036032835555780077
2016-11-23,AMZN,780.12,781.73,-0.002059534621928305
2016-11-25,AMZN,780.37,786.5,-0.007794024157660516
2016-11-28,AMZN,766.77,776.99,-0.01315332243658223
2016-11-29,AMZN,762.52,768.0,-0.00713541666666669
2016-11-30,AMZN,750.57,762.0,-0.014999999999999934
2016-12-01,AMZN,743.65,752.41,-0.011642588482343392
2016-12-02,AMZN,740.34,743.4,-0.0041162227602904835
2016-12-05,AMZN,759.36,745.0,0.019275167785234918
2016-12-06,AMZN,764.72,763.99,0.0009555098888729148
2016-12-07,AMZN,770.42,764.55,0.00767771891962593
2016-12-08,AMZN,767.33,771.87,-0.0058818194773730854
2016-12-09,AMZN,768.66,770.0,-0.0017402597402597815
2016-12-12,AMZN,760.12,766.4,-0.00819415448851771
2016-12-13,AMZN,774.34,764.96,0.012262079062957534
2016-12-14,AMZN,768.82,778.25,-0.012116929007388307
2016-12-15,AMZN,761.0,766.28,-0.006890431695985766
2016-12-16,AMZN,757.77,765.0,-0.009450980392156886
2016-12-19,AMZN,766.0,758.89,0.009368946751176077
2016-12-20,AMZN,771.22,768.65,0.003343524360892539
2016-12-21,AMZN,770.6,770.0,0.0007792207792208087
2016-12-22,AMZN,766.34,768.12,-0.0023173462479820508
2016-12-23,AMZN,760.59,764.55,-0.005179517363154696
2016-12-27,AMZN,771.4,763.4,0.01047943411055803
2016-12-28,AMZN,772.13,776.25,-0.005307568438003226
2016-12-29,AMZN,765.15,772.4,-0.00938632832729156
2016-12-30,AMZN,749.87,766.47,-0.021657729591503937
